"Date";"Open";"High";"Low";"Close";"Volume";"Market.Cap"
2015-12-31;426,62;432,921;418,735;430,538;43413063,0662021;6390442907,65199
2016-01-01;430,567;436,246;427,515;433,973;40203358,3333333;6506378964,74089
2016-01-02;434,334;436,062;431,87;433,307;31730932,2916667;6521421966,75212
2016-01-03;433,438;433,743;424,706;429,88;31171745,9930314;6461269015,56474
2016-01-04;430,011;434,517;429,084;433,122;37156232,9861111;6494453328,07912
2016-01-05;433,091;434,182;429,676;431,945;36696569,0972222;6504165662,07959
2016-01-06;431,96;431,96;426,341;430,231;33577837,9790941;6471941951,47866
2016-01-07;429,105;458,766;429,077;458,655;63150930,3135889;6756366666,19941
2016-01-08;458,048;462,934;447,938;453,353;68619854,5138889;6841605139,1535
2016-01-09;453,23;454,64;446,889;447,593;40822281,25;6778368429,15626
2016-01-10;447,611;448,309;440,351;447,7;32234513,986014;6702060964,18271
2016-01-11;447,991;450,662;443,855;448,455;37772565,625;6752461001,9253
2016-01-12;448,428;448,428;439,521;439,521;46997749,4736842;6721631614,57653
2016-01-13;435,69;435,69;424,443;432,366;147348225,43554;6455646270,83556
2016-01-14;432,371;433,324;427,845;430,364;40073303,4722222;6499245749,49633
2016-01-15;430,306;430,306;365,662;365,662;88839686,4583333;6097494971,2836
2016-01-16;364,331;390,557;354,914;387,7;138314562,5;5622130448,75811
2016-01-17;387,536;390,965;380,092;382,775;70932055,0877193;5809738646,21876
2016-01-18;382,299;388,104;376,665;386,955;45239196,1805556;5786492854,1834
2016-01-19;387,168;387,73;378,972;380,688;42976926,3888889;5801770305,25236
2016-01-20;380,149;425,267;376,599;421,78;65943633,4494774;5939561671,16769
2016-01-21;420,23;422,877;406,3;408,952;102787953,684211;6251483480,48206
2016-01-22;410,262;410,41;375,282;382,146;68255941,3194444;5944695816,85478
2016-01-23;382,492;394,543;381,981;387,756;74252382,1678322;5878654096,62725
2016-01-24;387,491;405,485;387,491;403,198;47340944,9122807;6009286677,62872
2016-01-25;402,971;402,971;388,554;391,872;53471679,8611111;5984895447,52574
2016-01-26;391,726;397,766;390,575;392,41;57172346,6898955;5955436710,79926
2016-01-27;392,153;396,843;391,782;395,106;54529397,1929825;5974780024,65165
2016-01-28;394,972;395,502;379,735;380,316;55292454,8611111;5815422759,68672
2016-01-29;380,289;384,379;365,452;379,89;71918744,0972222;5700528881,84458
2016-01-30;379,474;380,917;376,491;378,179;49259738,8888889;5725991589,5484
2016-01-31;378,255;380,347;367,835;368,661;29835855,0522648;5734017288,20005
2016-02-01;368,767;378,072;367,957;372,942;48671439,9305556;5669123753,90522
2016-02-02;373,056;375,883;372,92;374,445;43439885,4166667;5673653036,72408
2016-02-03;374,448;374,95;368,045;369,989;39169083,6236934;5652207502,36024
2016-02-04;369,949;391,608;369,949;389,588;49707653,4722222;5749325201,16047
2016-02-05;389,594;391,094;385,572;386,187;59222420,1413428;5875589088,31984
2016-02-06;386,549;386,631;372,387;376,479;50298642,7083333;5723722427,87084
2016-02-07;376,522;380,871;374,903;376,569;32041552,9616725;5731002291,29422
2016-02-08;376,62;379,879;373,334;373,402;39386706,9444444;5733308715,69677
2016-02-09;373,447;377,246;372,898;376,07;52096837,1527778;5691842199,25994
2016-02-10;376,029;385,483;375,783;381,614;68664436,5853658;5770457909,46235
2016-02-11;381,649;383,13;376,399;379,581;72195868,1818182;5784828987,7274
2016-02-12;379,654;384,954;379,6;384,173;76832409,375;5815102096,1473
2016-02-13;384,263;391,212;384,263;390,819;61988934,0277778;5927688219,23335
2016-02-14;391,86;407,153;391,86;407,153;64288397,2125436;6095022708,42489
2016-02-15;407,23;410,381;397,749;400,364;67486744,4444444;6156518863,8191
2016-02-16;400,185;408,945;400,185;407,523;63576393,0555556;6177858607,4585
2016-02-17;407,488;421,167;406,784;416,309;74079149,4773519;6314595879,62467
2016-02-18;416,322;425,996;415,638;422,293;79243662,1527778;6413118634,98801
2016-02-19;422,373;423,104;417,604;420,796;61806053,8194444;6415987862,9662
2016-02-20;420,785;441,984;420,785;438,327;60756517,3611111;6568636750,01363
2016-02-21;437,164;448,046;429,077;438,674;90779463,0662021;6693400905,53237
2016-02-22;438,798;439,045;432,917;437,122;85271782,2916667;6658364774,18039
2016-02-23;437,748;439,858;417,821;420,495;73160038,8888889;6534034503,28063
2016-02-24;420,736;425,55;413,907;425,102;69253478,6713287;6434602764,17554
2016-02-25;424,955;427,719;420,415;424,58;65748955,7894737;6467057912,70105
2016-02-26;424,544;431,015;421,62;431,015;59079056,9444444;6490295205,46661
2016-02-27;432,152;434,231;428,103;432,6;108173001,736111;6586578987,22206
2016-02-28;432,519;435,683;423,82;433,553;46834766,2020906;6559640938,59992
2016-02-29;433,504;441,507;431,693;438,156;57918418,75;6671677554,83066
2016-03-01;437,697;439,653;432,319;435,101;62204940,625;6650911162,22346
2016-03-02;435,123;435,917;424,568;424,568;73767845,2631579;6603299005,17922
2016-03-03;423,989;425,373;419,411;421,517;89831927,7777778;6450796314,69132
2016-03-04;421,651;425,178;410,968;411,326;90064090,459364;6440671761,16182
2016-03-05;410,939;411,257;394,035;400,845;111919596,875;6189551375,55003
2016-03-06;400,57;411,907;395,778;407,607;121444768,77193;6198001539,39006
2016-03-07;407,707;415,917;406,309;414,482;85912771,5277778;6286442470,26418
2016-03-08;414,321;416,243;411,094;414,047;81362679,5138889;6328964732,52417
2016-03-09;413,972;416,032;411,606;414,798;64637548,4320557;6322543668,85688
2016-03-10;414,86;417,512;413,251;417,123;76580775,3472222;6347431860,81799
2016-03-11;417,131;423,926;417,013;421,572;81702588,5416667;6441599959,15182
2016-03-12;421,69;421,795;410,094;411,796;88847708,3333333;6347647086,77903
2016-03-13;411,624;416,604;411,624;414,1;75499625,087108;6338451520,22735
2016-03-14;414,065;416,684;414,065;416,381;91310887,1527778;6364004073,62598
2016-03-15;416,438;418,131;414,985;416,702;77684040,625;6385552070,95341
2016-03-16;416,83;417,686;415,912;417,078;64530772,8222997;6384440334,7682
2016-03-17;417,011;420,997;417,011;420,654;74201573,943662;6447472053,48566
2016-03-18;420,621;420,621;406,137;409,636;89085957,9861111;6354553581,51364
2016-03-19;409,548;410,984;407,23;410,519;87396928,125;6270117600,11603
2016-03-20;410,444;414,625;410,401;414,01;50687778,3972125;6326838470,46371
2016-03-21;413,755;413,755;410,381;413,304;51562446,3768116;6312403068,70805
2016-03-22;413,307;418,375;412,531;418,018;66752441,9014084;6392276120,27706
2016-03-23;418,089;419,268;417,364;418,01;57658206,271777;6420688417,74669
2016-03-24;418,041;418,68;415,486;416,386;64999179,5138889;6412075768,6135
2016-03-25;416,394;418,08;415,558;417,222;56657612,8919861;6405720125,61171
2016-03-26;417,177;418,987;416,259;417,932;43923417,7083333;6415249231,50484
2016-03-27;417,945;428,797;417,711;426,819;45146540,0696864;6477001029,59169
2016-03-28;426,765;426,857;423,293;424,103;75087466,3194444;6529000688,0405
2016-03-29;424,231;426,203;412,681;416,465;65777379,8611111;6453248380,26159
2016-03-30;416,516;416,834;412,496;414,867;68924595,8188153;6384974078,97485
2016-03-31;414,816;418,369;414,816;416,779;59758510,4166667;6418029700,38904
2016-04-01;416,729;418,173;415,831;417,822;53367835,0694444;6416085729,80451
2016-04-02;417,96;422,081;417,96;420,829;47537003,4843206;6481376410,23276
2016-04-03;420,873;421,58;419,697;420,861;33961565,7342657;6478782222,85572
2016-04-04;420,904;422,343;419,601;421,486;40742629,9295775;6487267073,2945
2016-04-05;421,444;424,257;420,614;423,994;53637693,2624113;6505524523,79409
2016-04-06;424,03;424,527;422,729;423,256;59337751,2195122;6529467117,6452
2016-04-07;423,413;423,657;420,518;422,649;53284911,1498258;6514715160,04782
2016-04-08;422,745;425,361;419,635;420,25;56822006,2937063;6527203789,53283
2016-04-09;420,349;420,891;416,515;419,342;54011850,5226481;6460153994,80179
2016-04-10;419,411;422,435;419,257;421,512;55489735,3146853;6491423163,77645
2016-04-11;421,564;422,739;420,533;422,376;60633932,9861111;6508472330,82865
2016-04-12;422,483;427,277;422,483;425,334;56607360,0694444;6562665295,19383
2016-04-13;425,19;426,658;422,916;423,764;66312944,9477352;6560288164,03497
2016-04-14;423,734;425,371;423,013;424,155;55218203,8194444;6546402316,38708
2016-04-15;424,282;429,928;424,282;429,751;45294543,0555556;6596832097,79326
2016-04-16;429,713;432,625;428,984;430,42;43754109,4076655;6642935104,19133
2016-04-17;430,572;431,371;426,079;427,268;43374111,5384615;6622287049,85878
2016-04-18;427,399;429,274;427,086;428,521;49539304,1666667;6616196915,80286
2016-04-19;428,591;436,02;428,104;435,553;45999172,2222222;6634441343,37076
2016-04-20;435,509;443,054;434,406;441,368;61871007,6655052;6759638179,64485
2016-04-21;441,389;450,548;440,952;449,306;64274105,5555556;6862560344,3122
2016-04-22;449,425;449,81;444,15;445,67;64649432,6388889;6902843738,54932
2016-04-23;445,737;450,223;444,331;450,146;46811597,9094077;6906262482,51179
2016-04-24;450,282;460,146;448,928;458,664;55660019,0972222;7019999427,10181
2016-04-25;458,555;466,62;453,592;462,298;67819551,7361111;7106127885,95527
2016-04-26;461,426;467,965;461,426;466,176;86860455,9440559;7190092591,84645
2016-04-27;466,089;467,079;444,134;444,134;77010612,1951219;7118942755,95554
2016-04-28;444,687;449,551;436,65;449,056;92573256,25;6894720243,93937
2016-04-29;449,011;455,384;446,017;455,225;49408494,7916667;6979249293,77661
2016-04-30;455,097;455,587;447,697;448,223;51610247,3867596;7013793271,39432
2016-05-01;448,318;452,479;447,927;451,683;56931218,75;6984013242,22436
2016-05-02;451,875;452,445;441,776;444,599;62697534,7222222;6923164288,19745
2016-05-03;444,669;451,097;442,617;450,318;72760103,4722222;6931482120,59706
2016-05-04;450,304;450,378;445,63;446,723;53766989,5470383;6942080719,59745
2016-05-05;446,722;448,506;445,883;447,985;48683267,3611111;6936702992,44545
2016-05-06;447,976;461,375;447,068;459,735;54223327,7777778;7010632587,83016
2016-05-07;459,603;460,675;457,324;458,424;61750342,8571429;7118461956,24731
2016-05-08;458,536;459,417;455,983;458,6;37175556,9444444;7104766438,57099
2016-05-09;458,548;462,481;456,531;460,451;42556855,5555556;7114692353,14502
2016-05-10;460,483;461,929;448,954;450,647;56435998,2638889;7074222180,24958
2016-05-11;450,895;454,576;450,864;452,667;53579415,3310105;7038526747,44252
2016-05-12;452,728;454,949;449,25;454,733;52739841,6666667;7012562784,14868
2016-05-13;454,766;457,055;453,453;455,677;60983088,5416667;7075111193,67289
2016-05-14;455,67;456,836;454,786;455,665;49905003,1358885;7083634041,51124
2016-05-15;455,671;458,692;455,459;457,657;29540801,7361111;7098489482,94761
2016-05-16;457,568;458,2;452,945;454,302;35892517,0138889;7099323229,5395
2016-05-17;454,163;455,072;453,605;453,813;65207640,625;7063290859,8999
2016-05-18;453,783;455,998;453,299;454,689;75890511,2033195;7073682204,57971
2016-05-19;454,619;454,633;439,628;439,628;81419229,1666667;7005191280,4848
2016-05-20;438,715;444,054;437,389;442,446;99423136,4583333;6866403417,33415
2016-05-21;442,676;443,778;441,706;443,23;60424859,9303136;6899444166,11909
2016-05-22;443,188;443,427;439,035;439,442;35061346,5277778;6880695295,75908
2016-05-23;439,323;444,345;438,823;444,28;44070797,9166667;6885380392,25333
2016-05-24;444,155;447,1;443,93;446,036;54126966,6666667;6945112381,51125
2016-05-25;445,981;450,298;445,981;449,538;65579425,7839721;6991967367,72538
2016-05-26;449,599;453,644;447,896;453,376;62401027,4305556;7036199428,59984
2016-05-27;453,384;478,149;453,384;473,73;133270755,902778;7365645532,42119
2016-05-28;473,464;533,473;472,699;530,623;148418362,369338;7772887680,80971
2016-05-29;530,04;553,96;512,179;525,58;154379312,5;8180835977,51389
2016-05-30;526,233;544,349;522,963;534,696;128016110,416667;8388061081,6822
2016-05-31;533,864;546,618;520,662;531,433;98355895,1388889;8380687548,26026
2016-06-01;531,386;543,08;525,636;537,859;123569464,808362;8327980559,87053
2016-06-02;536,92;540,352;533,078;538,017;70688274,3055556;8370134546,79317
2016-06-03;537,972;574,638;536,92;569,098;82483117,0138889;8640630689,76568
2016-06-04;569,194;590,132;564,238;573,18;115192012,195122;8966237047,4408
2016-06-05;572,727;582,808;569,178;575,039;80019398,6111111;9013842605,33548
2016-06-06;574,977;586,47;574,602;585,485;70549452,0833333;9094631313,50127
2016-06-07;585,537;590,259;567,514;576,534;81460987,8472222;9087885997,25882
2016-06-08;576,597;582,839;573,13;581,799;91240129,6167247;9032075249,10616
2016-06-09;581,645;582,203;570,951;574,648;68398935,4166667;9036068592,63433
2016-06-10;574,63;579,127;573,325;577,568;60858311,4583333;9029352657,12857
2016-06-11;577,47;607,116;577,47;607,116;57091339,7212544;9139178953,29625
2016-06-12;606,727;684,844;606,727;672,285;171200411,111111;10077445626,9866
2016-06-13;672,784;716,004;664,487;704,294;246848329,861111;10784305221,1235
2016-06-14;704,376;704,504;662,804;685,823;208854826,388889;10779610683,256
2016-06-15;685,559;696,303;672,561;694,053;142133917,073171;10730410005,4728
2016-06-16;694,469;773,722;694,469;766,15;197675551,567944;11638822009,6957
2016-06-17;766,308;775,356;716,556;749,353;301337187,5;11788124840,8526
2016-06-18;748,909;777,99;733,929;756,483;278915933,797909;11787221012,5037
2016-06-19;756,227;766,621;745,628;763,383;217495395,833333;11872063095,0417
2016-06-20;763,781;764,084;732,727;737,32;142460114,583333;11782978534,0344
2016-06-21;737,226;737,226;639,07;665,9;226146555,555556;10737398070,1679
2016-06-22;666,652;678,67;587,483;588,221;289819031,358885;10234458957,322
2016-06-23;596,116;629,327;558,139;623,863;277014288,194444;9325750019,36362
2016-06-24;623,977;681,727;623,977;666,945;254224284,722222;10329312126,6453
2016-06-25;665,299;691,731;646,559;665,34;152641073,170732;10572565676,037
2016-06-26;665,123;665,98;616,934;630,061;105703175,694444;10106803254,6851
2016-06-27;629,367;650,318;620,524;649,135;117490354,166667;10052394152,3164
2016-06-28;655,275;659,248;637,773;647,113;120406708,333333;10246402418,6715
2016-06-29;644,122;644,682;628,284;639,743;144656940,766551;9955103469,24215
2016-06-30;639,89;675,403;636,608;674,039;130590156,25;10303939695,3962
2016-07-01;673,337;686,154;669,594;675,964;142518173,611111;10636105282,1127
2016-07-02;676,296;703,288;676,296;703,288;112441163,763066;10825487574,0208
2016-07-03;703,702;704,968;649,009;657,342;120296991,319444;10660392182,5703
2016-07-04;658,664;683,349;650,508;683,349;106906789,583333;10573500739,5537
2016-07-05;683,662;683,662;665,066;670,545;102702927,526132;10606794069,9712
2016-07-06;670,627;681,898;670,418;677,032;133312743,055556;10640450458,529
2016-07-07;677,331;682,432;611,834;639,667;189236104,166667;10150547854,3244
2016-07-08;640,562;666,707;636,467;666,707;206150826,388889;10205610893,3512
2016-07-09;666,523;666,523;633,399;650,911;154875142,857143;10273860953,1204
2016-07-10;650,96;652,294;641,264;649,727;146663965,277778;10191465797,5337
2016-07-11;649,36;659,629;644,98;647,678;101209056,25;10228485826,6937
2016-07-12;647,659;675,259;646,779;664,547;102330052,961672;10368349870,3385
2016-07-13;664,551;668,7;655,672;655,672;133493104,166667;10457055036,6288
2016-07-14;654,468;662,902;652,923;657,787;112133747,916667;10349021898,5996
2016-07-15;658,078;667,077;658,078;663,848;76567592,0138889;10472615925,8375
2016-07-16;663,255;666,46;659,334;662,211;60582619,8606272;10459934774,2354
2016-07-17;660,767;682,365;660,767;678,84;50767355,7491289;10576605092,282
2016-07-18;679,459;681,555;668,625;673,396;68054469,0972222;10684795927,903
2016-07-19;673,106;673,277;667,632;672,914;62406973,1707317;10574186033,544
2016-07-20;672,864;672,929;663,36;665,816;73545020,1388889;10544745130,9627
2016-07-21;665,685;666,219;660,415;665,115;82064992,0138889;10460030277,5471
2016-07-22;665,012;666,583;646,722;650,521;83447852,7777778;10409947583,0639
2016-07-23;650,619;656,366;648,524;655,612;119153560,278746;10314454609,4836
2016-07-24;655,556;663,11;652,793;661,208;80340028,8194444;10363464760,8576
2016-07-25;661,285;661,828;653,395;653,95;99638478,4722222;10358906365,6857
2016-07-26;654,097;656,225;645,879;652,123;131822573,170732;10293178828,8422
2016-07-27;651,784;657,456;648,447;654,313;203730131,944444;10305452796,815
2016-07-28;654,352;657,595;654,352;655,114;110872273,263889;10348472244,7703
2016-07-29;655,035;657,796;654,786;656,938;74597371,5277778;10354102519,8273
2016-07-30;656,992;658,223;654,209;655,06;46836811,4982578;10358880906,7177
2016-07-31;655,047;655,285;624,365;625,039;72542631,8181818;10048699485,1598
2016-08-01;624,681;626,119;605,884;605,969;110822137,630662;9799820308,13781
2016-08-02;606,272;612,848;531,334;543,942;196876222,996516;9411305736,34566
2016-08-03;547,465;573,36;541,547;566,426;324632854,166667;8829829692,74382
2016-08-04;566,355;579,496;565,777;578,275;160473680,555556;9056020152,07556
2016-08-05;578,289;578,289;569,982;575,236;95773369,0972222;9067150441,88612
2016-08-06;575,043;588,396;569,469;587,764;69330264,1114983;9099573887,98144
2016-08-07;587,778;597,513;586,816;592,632;79466485,0694444;9331608997,36193
2016-08-08;592,69;592,994;588,047;590,973;70015740,9722222;9335525401,9139
2016-08-09;591,054;591,091;584,793;588,025;73643750,8710801;9297808196,5229
2016-08-10;587,801;599,984;586,371;591,843;91111603,4722222;9353227812,56095
2016-08-11;592,103;597,542;589,174;589,36;97622496,1805556;9379250713,34394
